id,device_id,manufacturer,event_type,event_ts,longitude,latitude,iot_signal_1,iot_signal_2,iot_signal_3,iot_signal_4
5693,0x1000000000002,New World Corp,tank below 5%,2023-12-01 03:53:00,-93.9,41.51341,5.0,1010.0,51.0,105.0
5694,0x1000000000008,New World Corp,tank below 5%,2023-12-01 03:54:00,-93.9,41.51341,9.0,1002.0,51.0,101.0
5695,0x1000000000004,Hot Data Ltd,device error,2023-12-01 03:55:00,-93.9,41.51341,3.0,1002.0,55.0,106.0
5696,0x1000000000005,New World Corp,device error,2023-12-01 03:56:00,-93.9,41.51341,3.0,1013.0,50.0,104.0
5697,0x1000000000003,AIAI Inc.,device error,2023-12-01 03:57:00,-93.9,41.51341,3.0,1011.0,52.0,106.0
5698,0x1000000000004,Hot Data Ltd,device error,2023-12-01 03:58:00,-93.9,41.51341,5.0,1003.0,55.0,101.0
5699,0x1000000000003,AIAI Inc.,device error,2023-12-01 03:59:00,-93.9,41.51341,6.0,1009.0,52.0,102.0
5700,0x1000000000003,AIAI Inc.,device error,2023-12-01 04:00:00,-93.9,41.51341,5.0,1006.0,52.0,103.0
5701,0x1000000000008,New World Corp,tank below 5%,2023-12-01 04:01:00,-93.9,41.51341,1.0,1002.0,50.0,105.0
5702,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 04:02:00,-93.9,41.51341,7.0,1015.0,54.0,106.0
5703,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 04:03:00,-93.9,41.51341,2.0,1012.0,51.0,106.0
5704,0x1000000000001,Hot Data Ltd,device error,2023-12-01 04:04:00,-93.9,41.51341,2.0,1014.0,53.0,101.0
5705,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 04:05:00,-93.9,41.51341,2.0,1010.0,54.0,106.0
5706,0x1000000000009,AIAI Inc.,device error,2023-12-01 04:06:00,-93.9,41.51341,5.0,1009.0,51.0,106.0
5707,0x1000000000005,New World Corp,tank below 10%,2023-12-01 04:07:00,-93.9,41.51341,1.0,1016.0,52.0,100.0
5708,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 04:08:00,-93.9,41.51341,9.0,1016.0,51.0,106.0
5709,0x1000000000003,AIAI Inc.,device error,2023-12-01 04:09:00,-93.9,41.51341,10.0,1014.0,52.0,100.0
5710,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 04:10:00,-93.9,41.51341,2.0,1019.0,54.0,101.0
5711,0x1000000000002,New World Corp,device error,2023-12-01 04:11:00,-93.9,41.51341,5.0,1005.0,51.0,105.0
5712,0x1000000000002,New World Corp,device error,2023-12-01 04:12:00,-93.9,41.51341,3.0,1008.0,52.0,107.0
5713,0x1000000000002,New World Corp,tank below 5%,2023-12-01 04:13:00,-93.9,41.51341,3.0,1011.0,54.0,101.0
5714,0x1000000000003,AIAI Inc.,device error,2023-12-01 04:14:00,-93.9,41.51341,6.0,1018.0,51.0,107.0
5715,0x1000000000005,New World Corp,tank below 5%,2023-12-01 04:15:00,-93.9,41.51341,9.0,1016.0,50.0,105.0
5716,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 04:16:00,-93.9,41.51341,9.0,1016.0,51.0,100.0
5717,0x1000000000009,AIAI Inc.,device error,2023-12-01 04:17:00,-93.9,41.51341,4.0,1011.0,53.0,105.0
5718,0x1000000000005,New World Corp,system malfunction,2023-12-01 04:18:00,-93.9,41.51341,6.0,1013.0,52.0,104.0
5719,0x1000000000001,Hot Data Ltd,device error,2023-12-01 04:19:00,-93.9,41.51341,8.0,1018.0,52.0,101.0
5720,0x1000000000006,AIAI Inc.,device error,2023-12-01 04:20:00,-93.9,41.51341,2.0,1020.0,53.0,101.0
5721,0x1000000000002,New World Corp,tank below 5%,2023-12-01 04:21:00,-93.9,41.51341,7.0,1014.0,53.0,107.0
5722,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 04:22:00,-93.9,41.51341,9.0,1019.0,53.0,102.0
5723,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 04:23:00,-93.9,41.51341,9.0,1008.0,51.0,106.0
5724,0x1000000000009,AIAI Inc.,device error,2023-12-01 04:24:00,-93.9,41.51341,8.0,1014.0,54.0,107.0
5725,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 04:25:00,-93.9,41.51341,5.0,1017.0,51.0,102.0
5726,0x1000000000008,New World Corp,tank below 5%,2023-12-01 04:26:00,-93.9,41.51341,5.0,1018.0,53.0,100.0
5727,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 04:27:00,-93.9,41.51341,3.0,1013.0,52.0,102.0
5728,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 04:28:00,-93.9,41.51341,1.0,1001.0,52.0,104.0
5729,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 04:29:00,-93.9,41.51341,10.0,1001.0,52.0,103.0
5730,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 04:30:00,-93.9,41.51341,2.0,1000.0,50.0,103.0
5731,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 04:31:00,-93.9,41.51341,6.0,1004.0,55.0,102.0
5732,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 04:32:00,-93.9,41.51341,2.0,1007.0,52.0,105.0
5733,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 04:33:00,-93.9,41.51341,10.0,1016.0,54.0,101.0
5734,0x1000000000002,New World Corp,tank below 5%,2023-12-01 04:34:00,-93.9,41.51341,7.0,1014.0,50.0,105.0
5735,0x1000000000007,Hot Data Ltd,device error,2023-12-01 04:35:00,-93.9,41.51341,6.0,1006.0,52.0,101.0
5736,0x1000000000001,Hot Data Ltd,device error,2023-12-01 04:36:00,-93.9,41.51341,3.0,1018.0,54.0,105.0
5737,0x1000000000008,New World Corp,tank below 5%,2023-12-01 04:37:00,-93.9,41.51341,9.0,1007.0,55.0,101.0
5738,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 04:38:00,-93.9,41.51341,8.0,1011.0,52.0,101.0
5739,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 04:39:00,-93.9,41.51341,7.0,1015.0,53.0,106.0
5740,0x1000000000006,AIAI Inc.,device error,2023-12-01 04:40:00,-93.9,41.51341,10.0,1006.0,51.0,105.0
5741,0x1000000000005,New World Corp,tank below 5%,2023-12-01 04:41:00,-93.9,41.51341,10.0,1009.0,53.0,101.0
5742,0x1000000000003,AIAI Inc.,device error,2023-12-01 04:42:00,-93.9,41.51341,10.0,1016.0,52.0,103.0
5743,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 04:43:00,-93.9,41.51341,7.0,1018.0,52.0,106.0
5744,0x1000000000008,New World Corp,device error,2023-12-01 04:44:00,-93.9,41.51341,6.0,1001.0,51.0,102.0
5745,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 04:45:00,-93.9,41.51341,5.0,1008.0,51.0,103.0
5746,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 04:46:00,-93.9,41.51341,6.0,1001.0,51.0,105.0
5747,0x1000000000005,New World Corp,tank below 5%,2023-12-01 04:47:00,-93.9,41.51341,3.0,1011.0,54.0,101.0
5748,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 04:48:00,-93.9,41.51341,6.0,1001.0,55.0,107.0
5749,0x1000000000007,Hot Data Ltd,device error,2023-12-01 04:49:00,-93.9,41.51341,7.0,1018.0,55.0,101.0
5750,0x1000000000008,New World Corp,device error,2023-12-01 04:50:00,-93.9,41.51341,8.0,1013.0,52.0,104.0
5751,0x1000000000001,Hot Data Ltd,device error,2023-12-01 04:51:00,-93.9,41.51341,6.0,1010.0,55.0,107.0
5752,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 04:52:00,-93.9,41.51341,2.0,1019.0,50.0,105.0
5753,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 04:53:00,-93.9,41.51341,9.0,1006.0,51.0,104.0
5754,0x1000000000008,New World Corp,tank below 10%,2023-12-01 04:54:00,-93.9,41.51341,2.0,1002.0,52.0,106.0
5755,0x1000000000007,Hot Data Ltd,device error,2023-12-01 04:55:00,-93.9,41.51341,8.0,1017.0,51.0,103.0
5756,0x1000000000002,New World Corp,device error,2023-12-01 04:56:00,-93.9,41.51341,6.0,1017.0,54.0,107.0
5757,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 04:57:00,-93.9,41.51341,10.0,1007.0,54.0,107.0
5758,0x1000000000008,New World Corp,device error,2023-12-01 04:58:00,-93.9,41.51341,3.0,1015.0,53.0,103.0
5759,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 04:59:00,-93.9,41.51341,8.0,1018.0,54.0,106.0
5760,0x1000000000002,New World Corp,device error,2023-12-01 05:00:00,-93.9,41.51341,8.0,1010.0,52.0,103.0
5761,0x1000000000006,AIAI Inc.,device error,2023-12-01 05:01:00,-93.9,41.51341,4.0,1015.0,51.0,103.0
5762,0x1000000000002,New World Corp,device error,2023-12-01 05:02:00,-93.9,41.51341,7.0,1012.0,54.0,107.0
5763,0x1000000000009,AIAI Inc.,device error,2023-12-01 05:03:00,-93.9,41.51341,4.0,1011.0,54.0,101.0
5764,0x1000000000008,New World Corp,device error,2023-12-01 05:04:00,-93.9,41.51341,7.0,1000.0,53.0,106.0
5765,0x1000000000005,New World Corp,device error,2023-12-01 05:05:00,-93.9,41.51341,8.0,1008.0,50.0,106.0
5766,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 05:06:00,-93.9,41.51341,8.0,1004.0,52.0,105.0
5767,0x1000000000009,AIAI Inc.,device error,2023-12-01 05:07:00,-93.9,41.51341,7.0,1004.0,54.0,106.0
5768,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 05:08:00,-93.9,41.51341,9.0,1008.0,53.0,101.0
5769,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 05:09:00,-93.9,41.51341,9.0,1018.0,52.0,100.0
5770,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 05:10:00,-93.9,41.51341,3.0,1002.0,55.0,101.0
5771,0x1000000000008,New World Corp,tank below 10%,2023-12-01 05:11:00,-93.9,41.51341,8.0,1020.0,54.0,101.0
5772,0x1000000000009,AIAI Inc.,device error,2023-12-01 05:12:00,-93.9,41.51341,6.0,1018.0,53.0,101.0
5773,0x1000000000000,AIAI Inc.,device error,2023-12-01 05:13:00,-93.9,41.51341,1.0,1017.0,54.0,103.0
5774,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 05:14:00,-93.9,41.51341,9.0,1018.0,54.0,106.0
5775,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 05:15:00,-93.9,41.51341,6.0,1007.0,53.0,106.0
5776,0x1000000000009,AIAI Inc.,device error,2023-12-01 05:16:00,-93.9,41.51341,5.0,1006.0,55.0,100.0
5777,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 05:17:00,-93.9,41.51341,9.0,1020.0,50.0,102.0
5778,0x1000000000005,New World Corp,system malfunction,2023-12-01 05:18:00,-93.9,41.51341,5.0,1013.0,53.0,107.0
5779,0x1000000000005,New World Corp,device error,2023-12-01 05:19:00,-93.9,41.51341,10.0,1011.0,54.0,106.0
5780,0x1000000000006,AIAI Inc.,device error,2023-12-01 05:20:00,-93.9,41.51341,5.0,1013.0,55.0,100.0
5781,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 05:21:00,-93.9,41.51341,7.0,1019.0,55.0,101.0
5782,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 05:22:00,-93.9,41.51341,2.0,1011.0,54.0,102.0
5783,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 05:23:00,-93.9,41.51341,9.0,1007.0,53.0,102.0
5784,0x1000000000005,New World Corp,system malfunction,2023-12-01 05:24:00,-93.9,41.51341,6.0,1017.0,53.0,100.0
5785,0x1000000000003,AIAI Inc.,device error,2023-12-01 05:25:00,-93.9,41.51341,8.0,1000.0,51.0,101.0
5786,0x1000000000008,New World Corp,tank below 5%,2023-12-01 05:26:00,-93.9,41.51341,8.0,1016.0,51.0,101.0
5787,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 05:27:00,-93.9,41.51341,4.0,1018.0,55.0,106.0
5788,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 05:28:00,-93.9,41.51341,5.0,1009.0,52.0,102.0
5789,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 05:29:00,-93.9,41.51341,9.0,1006.0,52.0,104.0
5790,0x1000000000005,New World Corp,tank below 5%,2023-12-01 05:30:00,-93.9,41.51341,5.0,1005.0,52.0,101.0
5791,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 05:31:00,-93.9,41.51341,2.0,1012.0,50.0,102.0
5792,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 05:32:00,-93.9,41.51341,2.0,1005.0,53.0,107.0
5793,0x1000000000005,New World Corp,device error,2023-12-01 05:33:00,-93.9,41.51341,2.0,1007.0,54.0,106.0
5794,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 05:34:00,-93.9,41.51341,2.0,1019.0,53.0,105.0
5795,0x1000000000006,AIAI Inc.,device error,2023-12-01 05:35:00,-93.9,41.51341,3.0,1013.0,54.0,107.0
5796,0x1000000000005,New World Corp,tank below 5%,2023-12-01 05:36:00,-93.9,41.51341,5.0,1003.0,52.0,104.0
5797,0x1000000000009,AIAI Inc.,device error,2023-12-01 05:37:00,-93.9,41.51341,6.0,1010.0,53.0,103.0
5798,0x1000000000003,AIAI Inc.,device error,2023-12-01 05:38:00,-93.9,41.51341,7.0,1004.0,51.0,103.0
5799,0x1000000000005,New World Corp,tank below 5%,2023-12-01 05:39:00,-93.9,41.51341,4.0,1016.0,52.0,106.0
5800,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 05:40:00,-93.9,41.51341,4.0,1006.0,53.0,101.0
5801,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 05:41:00,-93.9,41.51341,2.0,1001.0,54.0,104.0
5802,0x1000000000000,AIAI Inc.,device error,2023-12-01 05:42:00,-93.9,41.51341,9.0,1000.0,54.0,101.0
5803,0x1000000000004,Hot Data Ltd,device error,2023-12-01 05:43:00,-93.9,41.51341,6.0,1011.0,55.0,106.0
5804,0x1000000000008,New World Corp,tank below 5%,2023-12-01 05:44:00,-93.9,41.51341,9.0,1005.0,54.0,103.0
5805,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 05:45:00,-93.9,41.51341,2.0,1012.0,51.0,103.0
5806,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 05:46:00,-93.9,41.51341,7.0,1014.0,52.0,105.0
5807,0x1000000000005,New World Corp,device error,2023-12-01 05:47:00,-93.9,41.51341,3.0,1008.0,53.0,107.0
5808,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 05:48:00,-93.9,41.51341,10.0,1001.0,53.0,105.0
5809,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 05:49:00,-93.9,41.51341,9.0,1013.0,52.0,105.0
5810,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 05:50:00,-93.9,41.51341,9.0,1007.0,51.0,101.0
5811,0x1000000000006,AIAI Inc.,device error,2023-12-01 05:51:00,-93.9,41.51341,4.0,1006.0,52.0,103.0
5812,0x1000000000005,New World Corp,tank below 5%,2023-12-01 05:52:00,-93.9,41.51341,4.0,1012.0,53.0,100.0
5813,0x1000000000008,New World Corp,system malfunction,2023-12-01 05:53:00,-93.9,41.51341,9.0,1005.0,51.0,102.0
5814,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 05:54:00,-93.9,41.51341,8.0,1019.0,54.0,104.0
5815,0x1000000000002,New World Corp,tank below 5%,2023-12-01 05:55:00,-93.9,41.51341,3.0,1003.0,51.0,104.0
5816,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 05:56:00,-93.9,41.51341,1.0,1010.0,51.0,105.0
5817,0x1000000000004,Hot Data Ltd,device error,2023-12-01 05:57:00,-93.9,41.51341,8.0,1002.0,50.0,102.0
5818,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 05:58:00,-93.9,41.51341,1.0,1007.0,51.0,104.0
5819,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 05:59:00,-93.9,41.51341,7.0,1006.0,51.0,103.0
5820,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 06:00:00,-93.9,41.51341,1.0,1020.0,54.0,105.0
5821,0x1000000000008,New World Corp,device error,2023-12-01 06:01:00,-93.9,41.51341,3.0,1018.0,55.0,102.0
5822,0x1000000000002,New World Corp,tank below 5%,2023-12-01 06:02:00,-93.9,41.51341,2.0,1007.0,50.0,107.0
5823,0x1000000000002,New World Corp,tank below 5%,2023-12-01 06:03:00,-93.9,41.51341,5.0,1012.0,52.0,103.0
5824,0x1000000000005,New World Corp,tank below 10%,2023-12-01 06:04:00,-93.9,41.51341,9.0,1001.0,53.0,106.0
5825,0x1000000000003,AIAI Inc.,device error,2023-12-01 06:05:00,-93.9,41.51341,4.0,1012.0,51.0,100.0
5826,0x1000000000007,Hot Data Ltd,device error,2023-12-01 06:06:00,-93.9,41.51341,6.0,1011.0,51.0,103.0
5827,0x1000000000002,New World Corp,device error,2023-12-01 06:07:00,-93.9,41.51341,8.0,1012.0,53.0,106.0
5828,0x1000000000006,AIAI Inc.,device error,2023-12-01 06:08:00,-93.9,41.51341,5.0,1009.0,54.0,103.0
5829,0x1000000000001,Hot Data Ltd,device error,2023-12-01 06:09:00,-93.9,41.51341,3.0,1020.0,53.0,105.0
5830,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 06:10:00,-93.9,41.51341,5.0,1008.0,51.0,107.0
5831,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 06:11:00,-93.9,41.51341,3.0,1020.0,52.0,103.0
5832,0x1000000000002,New World Corp,system malfunction,2023-12-01 06:12:00,-93.9,41.51341,8.0,1019.0,50.0,102.0
5833,0x1000000000002,New World Corp,device error,2023-12-01 06:13:00,-93.9,41.51341,7.0,1012.0,51.0,106.0
5834,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 06:14:00,-93.9,41.51341,3.0,1011.0,55.0,102.0
5835,0x1000000000005,New World Corp,tank below 5%,2023-12-01 06:15:00,-93.9,41.51341,5.0,1020.0,51.0,101.0
5836,0x1000000000008,New World Corp,system malfunction,2023-12-01 06:16:00,-93.9,41.51341,1.0,1011.0,54.0,103.0
5837,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 06:17:00,-93.9,41.51341,3.0,1000.0,54.0,100.0
5838,0x1000000000005,New World Corp,tank below 5%,2023-12-01 06:18:00,-93.9,41.51341,9.0,1003.0,54.0,100.0
5839,0x1000000000009,AIAI Inc.,device error,2023-12-01 06:19:00,-93.9,41.51341,2.0,1017.0,53.0,103.0
5840,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 06:20:00,-93.9,41.51341,2.0,1010.0,55.0,106.0
5841,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 06:21:00,-93.9,41.51341,9.0,1008.0,54.0,106.0
5842,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 06:22:00,-93.9,41.51341,4.0,1002.0,53.0,100.0
5843,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 06:23:00,-93.9,41.51341,10.0,1011.0,52.0,106.0
5844,0x1000000000006,AIAI Inc.,device error,2023-12-01 06:24:00,-93.9,41.51341,9.0,1009.0,52.0,105.0
5845,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 06:25:00,-93.9,41.51341,8.0,1010.0,54.0,101.0
5846,0x1000000000009,AIAI Inc.,device error,2023-12-01 06:26:00,-93.9,41.51341,4.0,1018.0,54.0,107.0
5847,0x1000000000004,Hot Data Ltd,device error,2023-12-01 06:27:00,-93.9,41.51341,7.0,1007.0,50.0,107.0
5848,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 06:28:00,-93.9,41.51341,8.0,1001.0,54.0,100.0
5849,0x1000000000005,New World Corp,tank below 5%,2023-12-01 06:29:00,-93.9,41.51341,1.0,1003.0,52.0,104.0
5850,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 06:30:00,-93.9,41.51341,9.0,1011.0,50.0,102.0
5851,0x1000000000004,Hot Data Ltd,device error,2023-12-01 06:31:00,-93.9,41.51341,2.0,1018.0,54.0,102.0
5852,0x1000000000007,Hot Data Ltd,device error,2023-12-01 06:32:00,-93.9,41.51341,2.0,1004.0,51.0,105.0
5853,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 06:33:00,-93.9,41.51341,6.0,1017.0,53.0,104.0
5854,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 06:34:00,-93.9,41.51341,8.0,1014.0,54.0,100.0
5855,0x1000000000008,New World Corp,device error,2023-12-01 06:35:00,-93.9,41.51341,3.0,1015.0,53.0,101.0
5856,0x1000000000001,Hot Data Ltd,device error,2023-12-01 06:36:00,-93.9,41.51341,2.0,1014.0,52.0,102.0
5857,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 06:37:00,-93.9,41.51341,10.0,1009.0,55.0,101.0
5858,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 06:38:00,-93.9,41.51341,3.0,1006.0,53.0,100.0
5859,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 06:39:00,-93.9,41.51341,6.0,1007.0,54.0,105.0
5860,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 06:40:00,-93.9,41.51341,7.0,1014.0,54.0,102.0
5861,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 06:41:00,-93.9,41.51341,5.0,1002.0,53.0,104.0
5862,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 06:42:00,-93.9,41.51341,8.0,1010.0,55.0,106.0
5863,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 06:43:00,-93.9,41.51341,9.0,1010.0,53.0,107.0
5864,0x1000000000001,Hot Data Ltd,device error,2023-12-01 06:44:00,-93.9,41.51341,2.0,1010.0,54.0,103.0
5865,0x1000000000000,AIAI Inc.,device error,2023-12-01 06:45:00,-93.9,41.51341,8.0,1012.0,51.0,106.0
5866,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 06:46:00,-93.9,41.51341,7.0,1019.0,51.0,104.0
5867,0x1000000000006,AIAI Inc.,device error,2023-12-01 06:47:00,-93.9,41.51341,2.0,1015.0,53.0,106.0
5868,0x1000000000008,New World Corp,tank below 5%,2023-12-01 06:48:00,-93.9,41.51341,8.0,1009.0,50.0,103.0
5869,0x1000000000007,Hot Data Ltd,device error,2023-12-01 06:49:00,-93.9,41.51341,6.0,1009.0,52.0,101.0
5870,0x1000000000005,New World Corp,tank below 5%,2023-12-01 06:50:00,-93.9,41.51341,9.0,1015.0,52.0,103.0
5871,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 06:51:00,-93.9,41.51341,5.0,1005.0,52.0,105.0
5872,0x1000000000002,New World Corp,tank below 5%,2023-12-01 06:52:00,-93.9,41.51341,8.0,1014.0,50.0,105.0
5873,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 06:53:00,-93.9,41.51341,5.0,1002.0,51.0,105.0
5874,0x1000000000008,New World Corp,tank below 10%,2023-12-01 06:54:00,-93.9,41.51341,1.0,1004.0,53.0,100.0
5875,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 06:55:00,-93.9,41.51341,9.0,1012.0,55.0,103.0
5876,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 06:56:00,-93.9,41.51341,7.0,1003.0,54.0,105.0
5877,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 06:57:00,-93.9,41.51341,7.0,1004.0,52.0,102.0
5878,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 06:58:00,-93.9,41.51341,10.0,1018.0,54.0,103.0
5879,0x1000000000008,New World Corp,system malfunction,2023-12-01 06:59:00,-93.9,41.51341,8.0,1015.0,55.0,104.0
5880,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 07:00:00,-93.9,41.51341,2.0,1001.0,50.0,101.0
5881,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 07:01:00,-93.9,41.51341,6.0,1017.0,54.0,101.0
5882,0x1000000000002,New World Corp,tank below 5%,2023-12-01 07:02:00,-93.9,41.51341,6.0,1017.0,51.0,103.0
5883,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 07:03:00,-93.9,41.51341,8.0,1003.0,52.0,106.0
5884,0x1000000000007,Hot Data Ltd,device error,2023-12-01 07:04:00,-93.9,41.51341,9.0,1009.0,54.0,107.0
5885,0x1000000000004,Hot Data Ltd,device error,2023-12-01 07:05:00,-93.9,41.51341,9.0,1014.0,51.0,103.0
5886,0x1000000000004,Hot Data Ltd,device error,2023-12-01 07:06:00,-93.9,41.51341,5.0,1003.0,55.0,106.0
5887,0x1000000000000,AIAI Inc.,device error,2023-12-01 07:07:00,-93.9,41.51341,7.0,1000.0,55.0,103.0
5888,0x1000000000006,AIAI Inc.,device error,2023-12-01 07:08:00,-93.9,41.51341,6.0,1012.0,51.0,106.0
5889,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 07:09:00,-93.9,41.51341,6.0,1001.0,53.0,101.0
5890,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 07:10:00,-93.9,41.51341,9.0,1003.0,51.0,104.0
5891,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 07:11:00,-93.9,41.51341,6.0,1018.0,50.0,104.0
5892,0x1000000000006,AIAI Inc.,device error,2023-12-01 07:12:00,-93.9,41.51341,6.0,1012.0,53.0,105.0
5893,0x1000000000003,AIAI Inc.,device error,2023-12-01 07:13:00,-93.9,41.51341,4.0,1010.0,50.0,104.0
5894,0x1000000000008,New World Corp,device error,2023-12-01 07:14:00,-93.9,41.51341,6.0,1016.0,52.0,104.0
5895,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 07:15:00,-93.9,41.51341,6.0,1003.0,53.0,107.0
5896,0x1000000000002,New World Corp,tank below 5%,2023-12-01 07:16:00,-93.9,41.51341,6.0,1014.0,54.0,105.0
5897,0x1000000000008,New World Corp,system malfunction,2023-12-01 07:17:00,-93.9,41.51341,3.0,1009.0,52.0,100.0
5898,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 07:18:00,-93.9,41.51341,4.0,1015.0,51.0,103.0
5899,0x1000000000009,AIAI Inc.,device error,2023-12-01 07:19:00,-93.9,41.51341,5.0,1009.0,50.0,106.0
5900,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 07:20:00,-93.9,41.51341,9.0,1004.0,54.0,104.0
5901,0x1000000000006,AIAI Inc.,device error,2023-12-01 07:21:00,-93.9,41.51341,6.0,1007.0,52.0,100.0
5902,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 07:22:00,-93.9,41.51341,2.0,1003.0,52.0,107.0
5903,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 07:23:00,-93.9,41.51341,8.0,1003.0,50.0,102.0
5904,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 07:24:00,-93.9,41.51341,2.0,1017.0,52.0,101.0
5905,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 07:25:00,-93.9,41.51341,8.0,1001.0,54.0,106.0
5906,0x1000000000004,Hot Data Ltd,device error,2023-12-01 07:26:00,-93.9,41.51341,6.0,1014.0,54.0,104.0
